year,op,name,kind,n
2014,403,403 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ПЕРЕОБЛАДН. ІЗ ЗАМІНОЮ КУЗОВА ТА ДВИГУНА,ВАНТАЖНИЙ,134
2014,403,403 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ПЕРЕОБЛАДН. ІЗ ЗАМІНОЮ КУЗОВА ТА ДВИГУНА,ЛЕГКОВИЙ,1205
2014,403,403 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ПЕРЕОБЛАДН. ІЗ ЗАМІНОЮ КУЗОВА ТА ДВИГУНА,МОТОЦИКЛ,1
2014,41,"41 - ВТОРИННА РЕЄСТРАЦІЯ ТЗ, ПРИДБАНОГО В ТОРГОВЕЛЬНІЙ ОРГАНІЗАЦІЇ В РОЗСТРОЧКУ",АВТОБУС,6
2014,41,"41 - ВТОРИННА РЕЄСТРАЦІЯ ТЗ, ПРИДБАНОГО В ТОРГОВЕЛЬНІЙ ОРГАНІЗАЦІЇ В РОЗСТРОЧКУ",ВАНТАЖНИЙ,30
2014,41,"41 - ВТОРИННА РЕЄСТРАЦІЯ ТЗ, ПРИДБАНОГО В ТОРГОВЕЛЬНІЙ ОРГАНІЗАЦІЇ В РОЗСТРОЧКУ",ЛЕГКОВИЙ,396
2014,41,"41 - ВТОРИННА РЕЄСТРАЦІЯ ТЗ, ПРИДБАНОГО В ТОРГОВЕЛЬНІЙ ОРГАНІЗАЦІЇ В РОЗСТРОЧКУ",МОТОЦИКЛ,1
2014,41,"41 - ВТОРИННА РЕЄСТРАЦІЯ ТЗ, ПРИДБАНОГО В ТОРГОВЕЛЬНІЙ ОРГАНІЗАЦІЇ В РОЗСТРОЧКУ",НАПІВПРИЧІП,4
2014,41,"41 - ВТОРИННА РЕЄСТРАЦІЯ ТЗ, ПРИДБАНОГО В ТОРГОВЕЛЬНІЙ ОРГАНІЗАЦІЇ В РОЗСТРОЧКУ",ПРИЧІП,4
2014,41,"41 - ВТОРИННА РЕЄСТРАЦІЯ ТЗ, ПРИДБАНОГО В ТОРГОВЕЛЬНІЙ ОРГАНІЗАЦІЇ В РОЗСТРОЧКУ",СПЕЦІАЛІЗОВАНІ,1
2014,410,410 -  ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,ЛЕГКОВИЙ,2
2014,410,410 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,АВТОБУС,281
2014,410,410 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,ВАНТАЖНИЙ,1139
2014,410,410 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,ЛЕГКОВИЙ,11042
2014,410,410 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,МОПЕД,21
2014,410,410 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,МОТОЦИКЛ,96
2014,410,410 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,НАПІВПРИЧІП,99
2014,410,410 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,ПРИЧІП,197
2014,410,410 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,ТРИЦИКЛ,2
2014,420,420 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ВИДАЧІ ДУБЛІКАТА НОМЕРНОГО ЗНАКУ,АВТОБУС,13
2014,420,420 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ВИДАЧІ ДУБЛІКАТА НОМЕРНОГО ЗНАКУ,ВАНТАЖНИЙ,52
2014,420,420 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ВИДАЧІ ДУБЛІКАТА НОМЕРНОГО ЗНАКУ,ЛЕГКОВИЙ,720
2014,420,420 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ВИДАЧІ ДУБЛІКАТА НОМЕРНОГО ЗНАКУ,МОПЕД,36
2014,420,420 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ВИДАЧІ ДУБЛІКАТА НОМЕРНОГО ЗНАКУ,МОТОЦИКЛ,18
2014,420,420 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ВИДАЧІ ДУБЛІКАТА НОМЕРНОГО ЗНАКУ,НАПІВПРИЧІП,4
2014,420,420 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ВИДАЧІ ДУБЛІКАТА НОМЕРНОГО ЗНАКУ,ПРИЧІП,26
2014,420,420 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ВТРАТІ НОМЕРНОГО ЗНАКУ,ЛЕГКОВИЙ,6
2014,429,429 -  ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,АВТОБУС,1
2014,429,429 -  ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,ВАНТАЖНИЙ,7
2014,429,429 -  ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,ЛЕГКОВИЙ,216
2014,429,429 -  ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,НАПІВПРИЧІП,13
2014,429,429 -  ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,ПРИЧІП,1
2014,429,429 - ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,ЛЕГКОВИЙ,9
2014,429,429 - ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,НАПІВПРИЧІП,1
2014,430,430 -  ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ВАНТАЖНИЙ,5
2014,430,430 -  ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ЛЕГКОВИЙ,18
2014,430,430 -  ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,МОТОЦИКЛ,1
2014,430,430 -  ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ПРИЧІП,2
2014,430,430 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,АВТОБУС,897
2014,430,430 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ВАНТАЖНИЙ,5718
2014,430,430 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,КВАДРОЦИКЛ,3
2014,430,430 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ЛЕГКОВИЙ,35260
2014,430,430 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,МОПЕД,112
2014,430,430 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,МОТОЦИКЛ,573
2014,430,430 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,НАПІВПРИЧІП,941
2014,430,430 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ПРИЧІП,1042
2014,430,430 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,СПЕЦІАЛІЗОВАНІ,5
2014,430,430 - ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ТРИЦИКЛ,6
2014,431,431 - ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВИДАЧІ ІНДИВІДУАЛЬНОГО НОМЕРНОГО ЗНАКУ,АВТОБУС,2
2014,431,431 - ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВИДАЧІ ІНДИВІДУАЛЬНОГО НОМЕРНОГО ЗНАКУ,ВАНТАЖНИЙ,33
2014,431,431 - ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВИДАЧІ ІНДИВІДУАЛЬНОГО НОМЕРНОГО ЗНАКУ,ЛЕГКОВИЙ,620
2014,431,431 - ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВИДАЧІ ІНДИВІДУАЛЬНОГО НОМЕРНОГО ЗНАКУ,МОТОЦИКЛ,10
2014,440,440 -  ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,АВТОБУС,1
2014,440,440 -  ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ВАНТАЖНИЙ,24
2014,440,440 -  ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ЛЕГКОВИЙ,26
2014,440,440 -  ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,МОПЕД,2
2014,440,440 -  ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,МОТОЦИКЛ,2
2014,440,440 -  ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,НАПІВПРИЧІП,1
2014,440,440 -  ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ПРИЧІП,5
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,АВТОБУС,756
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ВАНТАЖНИЙ,6144
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,КВАДРОЦИКЛ,2
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ЛЕГКОВИЙ,31070
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,МОПЕД,256
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,МОТОЦИКЛ,594
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,НАПІВПРИЧІП,841
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ПРИЧІП,2297
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,СПЕЦІАЛІЗОВАНІ,2
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВИДАЧI ДУБЛIКАТА СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ТРИЦИКЛ,1
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,АВТОБУС,6
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ВАНТАЖНИЙ,20
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ЛЕГКОВИЙ,274
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,МОТОЦИКЛ,3
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,НАПІВПРИЧІП,7
2014,440,440 - ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ПРИЧІП,7
2014,50,50 -  РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,ЛЕГКОВИЙ,1
2014,50,50 - ВТОРИННА РЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,ВАНТАЖНИЙ,2
2014,50,50 - ВТОРИННА РЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,ЛЕГКОВИЙ,17
2014,50,50 - РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,АВТОБУС,100
2014,50,50 - РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,ВАНТАЖНИЙ,676
2014,50,50 - РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,ЛЕГКОВИЙ,2424
2014,50,50 - РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,МОПЕД,2
2014,50,50 - РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,МОТОЦИКЛ,19
2014,50,50 - РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,НАПІВПРИЧІП,58
2014,50,50 - РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,ПРИЧІП,106
2014,500,500 - ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,АВТОБУС,2
2014,500,500 - ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,ВАНТАЖНИЙ,13
2014,500,500 - ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,ЛЕГКОВИЙ,97
2014,500,500 - ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,МОПЕД,3
2014,500,500 - ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,МОТОЦИКЛ,2
2014,500,500 - ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,НАПІВПРИЧІП,3
2014,500,500 - ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,ПРИЧІП,2
2014,500,500 - ЗНЯТТЯ З ОБЛІКУ У ЗВ`ЯЗКУ З АНУЛЮВАННЯМ РЕЄСТРАЦІЇ,ЛЕГКОВИЙ,7
2014,501,501 - АНУЛЮВАННЯ ЗНЯТТЯ З ОБЛІКУ ТЗ,ВАНТАЖНИЙ,4
2014,501,501 - АНУЛЮВАННЯ ЗНЯТТЯ З ОБЛІКУ ТЗ,ЛЕГКОВИЙ,7
2014,51,51 - РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ МІНИ,ВАНТАЖНИЙ,5
2014,51,51 - РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ МІНИ,ЛЕГКОВИЙ,9
2014,51,51 - РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ МІНИ,НАПІВПРИЧІП,1
2014,510,510 - ЗНЯТТЯ З ОБЛІКУ ПРИ ЗМІНІ МІСЦЯ ПРОЖИВАННЯ В МЕЖАХ УКРАЇНИ,АВТОБУС,1
2014,510,510 - ЗНЯТТЯ З ОБЛІКУ ПРИ ЗМІНІ МІСЦЯ ПРОЖИВАННЯ В МЕЖАХ УКРАЇНИ,ВАНТАЖНИЙ,14
2014,510,510 - ЗНЯТТЯ З ОБЛІКУ ПРИ ЗМІНІ МІСЦЯ ПРОЖИВАННЯ В МЕЖАХ УКРАЇНИ,ЛЕГКОВИЙ,198
2014,510,510 - ЗНЯТТЯ З ОБЛІКУ ПРИ ЗМІНІ МІСЦЯ ПРОЖИВАННЯ В МЕЖАХ УКРАЇНИ,МОПЕД,1
2014,510,510 - ЗНЯТТЯ З ОБЛІКУ ПРИ ЗМІНІ МІСЦЯ ПРОЖИВАННЯ В МЕЖАХ УКРАЇНИ,МОТОЦИКЛ,1
2014,510,510 - ЗНЯТТЯ З ОБЛІКУ ПРИ ЗМІНІ МІСЦЯ ПРОЖИВАННЯ В МЕЖАХ УКРАЇНИ,НАПІВПРИЧІП,4
2014,510,510 - ЗНЯТТЯ З ОБЛІКУ ПРИ ЗМІНІ МІСЦЯ ПРОЖИВАННЯ В МЕЖАХ УКРАЇНИ,ПРИЧІП,7
2014,520,520 - ЗНЯТТЯ З ОБЛIКУ ПРИ ВИЇЗДІ ЗА КОРДОН НА ПОСТ. МІСЦЕ ПРОЖИВ.,ВАНТАЖНИЙ,8
2014,520,520 - ЗНЯТТЯ З ОБЛIКУ ПРИ ВИЇЗДІ ЗА КОРДОН НА ПОСТ. МІСЦЕ ПРОЖИВ.,ЛЕГКОВИЙ,160
2014,520,520 - ЗНЯТТЯ З ОБЛIКУ ПРИ ВИЇЗДІ ЗА КОРДОН НА ПОСТ. МІСЦЕ ПРОЖИВ.,МОТОЦИКЛ,6
2014,520,520 - ЗНЯТТЯ З ОБЛIКУ ПРИ ВИЇЗДІ ЗА КОРДОН НА ПОСТ. МІСЦЕ ПРОЖИВ.,НАПІВПРИЧІП,1
2014,520,520 - ЗНЯТТЯ З ОБЛIКУ ПРИ ВИЇЗДІ ЗА КОРДОН НА ПОСТ. МІСЦЕ ПРОЖИВ.,ПРИЧІП,3
2014,530,530 -  ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,ВАНТАЖНИЙ,19
2014,530,530 -  ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,ЛЕГКОВИЙ,13
2014,530,530 -  ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,МОТОЦИКЛ,2
2014,530,530 -  ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,НАПІВПРИЧІП,1
2014,530,530 - ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,АВТОБУС,4143
2014,530,530 - ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,ВАНТАЖНИЙ,34130
2014,530,530 - ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,ЛЕГКОВИЙ,219233
2014,530,530 - ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,МОПЕД,74
2014,530,530 - ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,МОТОЦИКЛ,2194
2014,530,530 - ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,НАПІВПРИЧІП,4596
2014,530,530 - ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,ПРИЧІП,3421
2014,530,530 - ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,СПЕЦІАЛІЗОВАНІ,964
2014,530,530 - ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,ТРИЦИКЛ,21
2014,531,531 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,АВТОБУС,11
2014,531,531 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,ВАНТАЖНИЙ,250
2014,531,531 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,ЛЕГКОВИЙ,345
2014,531,531 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,НАПІВПРИЧІП,35
2014,531,531 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,ПРИЧІП,56
2014,532,532 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ МІНИ,АВТОБУС,2
2014,532,532 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ МІНИ,ВАНТАЖНИЙ,9
2014,532,532 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ МІНИ,ЛЕГКОВИЙ,6
2014,532,532 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ МІНИ,НАПІВПРИЧІП,3
2014,532,532 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ МІНИ,ПРИЧІП,1
2014,533,533 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ ДАРУВАННЯ ЧИ ЗАПОВІТОМ,АВТОБУС,1
2014,533,533 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ ДАРУВАННЯ ЧИ ЗАПОВІТОМ,ВАНТАЖНИЙ,3
2014,533,533 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ ДАРУВАННЯ ЧИ ЗАПОВІТОМ,ЛЕГКОВИЙ,21
2014,533,533 - ЗНЯТТЯ З ОБЛIКУ ЗА ДОГОВОРОМ ДАРУВАННЯ ЧИ ЗАПОВІТОМ,МОТОЦИКЛ,2
2014,534,534 -  ЗНЯТТЯ З ОБЛІКУ ЗА АКТОМ ПРИЙОМА-ПЕРЕДАЧІ,ЛЕГКОВИЙ,2
2014,534,534 - ЗНЯТТЯ З ОБЛІКУ ЗА АКТОМ ПРИЙОМА-ПЕРЕДАЧІ,АВТОБУС,221
2014,534,534 - ЗНЯТТЯ З ОБЛІКУ ЗА АКТОМ ПРИЙОМА-ПЕРЕДАЧІ,ВАНТАЖНИЙ,1280
2014,534,534 - ЗНЯТТЯ З ОБЛІКУ ЗА АКТОМ ПРИЙОМА-ПЕРЕДАЧІ,ЛЕГКОВИЙ,3455
2014,534,534 - ЗНЯТТЯ З ОБЛІКУ ЗА АКТОМ ПРИЙОМА-ПЕРЕДАЧІ,МОПЕД,8
2014,534,534 - ЗНЯТТЯ З ОБЛІКУ ЗА АКТОМ ПРИЙОМА-ПЕРЕДАЧІ,МОТОЦИКЛ,7
2014,534,534 - ЗНЯТТЯ З ОБЛІКУ ЗА АКТОМ ПРИЙОМА-ПЕРЕДАЧІ,НАПІВПРИЧІП,337
2014,534,534 - ЗНЯТТЯ З ОБЛІКУ ЗА АКТОМ ПРИЙОМА-ПЕРЕДАЧІ,ПРИЧІП,79
2014,534,534 - ЗНЯТТЯ З ОБЛІКУ ЗА АКТОМ ПРИЙОМА-ПЕРЕДАЧІ,СПЕЦІАЛІЗОВАНІ,1
2014,535,535 - ЗНЯТТЯ З ОБЛІКУ ЗА ДОГОВОРОМ ФІНАНСОВОГО ЛІЗИНГУ,АВТОБУС,1
2014,535,535 - ЗНЯТТЯ З ОБЛІКУ ЗА ДОГОВОРОМ ФІНАНСОВОГО ЛІЗИНГУ,ВАНТАЖНИЙ,81
2014,535,535 - ЗНЯТТЯ З ОБЛІКУ ЗА ДОГОВОРОМ ФІНАНСОВОГО ЛІЗИНГУ,ЛЕГКОВИЙ,113
2014,535,535 - ЗНЯТТЯ З ОБЛІКУ ЗА ДОГОВОРОМ ФІНАНСОВОГО ЛІЗИНГУ,НАПІВПРИЧІП,7
2014,535,535 - ЗНЯТТЯ З ОБЛІКУ ЗА ДОГОВОРОМ ФІНАНСОВОГО ЛІЗИНГУ,ПРИЧІП,8
2014,540,540 -  ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,ВАНТАЖНИЙ,12
2014,540,540 -  ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,ЛЕГКОВИЙ,9
2014,540,540 -  ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,МОТОЦИКЛ,1
2014,540,540 -  ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,ПРИЧІП,1
2014,540,540 - ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,АВТОБУС,1269
2014,540,540 - ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,ВАНТАЖНИЙ,6012
2014,540,540 - ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,ЛЕГКОВИЙ,6089
2014,540,540 - ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,МОПЕД,65
2014,540,540 - ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,МОТОЦИКЛ,440
2014,540,540 - ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,НАПІВПРИЧІП,683
2014,540,540 - ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,ПРИЧІП,522
